bgwiki_title	category	state	impl_file	wiki_fetch	csid_check	start_npc_file	wiki_url
Intermediate Teamwork	Northern San d'Oria Quests	implemented	scripts/quests/sandoria/Intermediate_Teamwork.lua		csids_ok		https://www.bg-wiki.com/ffxi/Intermediate_Teamwork
Introduction to Teamwork	Northern San d'Oria Quests	implemented	scripts/quests/sandoria/Introduction_to_Teamwork.lua		csids_ok		https://www.bg-wiki.com/ffxi/Introduction_to_Teamwork
Investigation of the Emptiness	Fellowship Quests	MISSING					https://www.bg-wiki.com/ffxi/Investigation_of_the_Emptiness
It Never Goes Out of Style	Adoulin Quests	implemented	scripts/quests/adoulin/It_Never_Goes_Out_of_Style.lua		csids_ok		https://www.bg-wiki.com/ffxi/It_Never_Goes_Out_of_Style
It Sets My Heart Aflutter	Adoulin Quests	implemented	scripts/quests/adoulin/It_Sets_My_Heart_Aflutter.lua		csids_ok		https://www.bg-wiki.com/ffxi/It_Sets_My_Heart_Aflutter
It's Not Your Vault	Norg Quests	implemented	scripts/zones/Norg/npcs/Keal.lua				https://www.bg-wiki.com/ffxi/It%27s_Not_Your_Vault
It's Raining Mannequins	Mhaura Quests	implemented	scripts/quests/otherAreas/Its_Raining_Mannequins.lua		csids_ok		https://www.bg-wiki.com/ffxi/It%27s_Raining_Mannequins
Keep Your Bloomers On, Erisa	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/Keep_Your_Bloomers_On%2C_Erisa
Keeping Notes	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Keeping_Notes.lua		csids_ok		https://www.bg-wiki.com/ffxi/Keeping_Notes
Knight Stalker	Chateau d'Oraguille Quests	implemented	scripts/zones/Temple_of_Uggalepih/npcs/qm15.lua				https://www.bg-wiki.com/ffxi/Knight_Stalker
Knocking on Forbidden Doors	Other Quests	implemented	scripts/quests/otherAreas/Knocking_on_Forbidden_Doors.lua		csids_ok		https://www.bg-wiki.com/ffxi/Knocking_on_Forbidden_Doors
Knot Quite There	Crystal War Quests	implemented	scripts/quests/crystalWar/WOTG_WIN_3_Knot_Quite_There.lua		csids_ok		https://www.bg-wiki.com/ffxi/Knot_Quite_There
Know One's Onions	Port Windurst Quests	implemented	scripts/quests/windurst/SOB2_Know_Ones_Onions.lua		csids_ok		https://www.bg-wiki.com/ffxi/Know_One%27s_Onions
Kupofried's Archery Moogle Magic	Other Quests	MISSING					https://www.bg-wiki.com/ffxi/Kupofried%27s_Archery_Moogle_Magic
Kupofried's Axe Moogle Magic	Other Quests	MISSING					https://www.bg-wiki.com/ffxi/Kupofried%27s_Axe_Moogle_Magic
Kupofried's Club Moogle Magic	Other Quests	MISSING					https://www.bg-wiki.com/ffxi/Kupofried%27s_Club_Moogle_Magic
Kupofried's Dagger Moogle Magic	Other Quests	MISSING					https://www.bg-wiki.com/ffxi/Kupofried%27s_Dagger_Moogle_Magic
Kupofried's Great Axe Moogle Magic	Other Quests	MISSING					https://www.bg-wiki.com/ffxi/Kupofried%27s_Great_Axe_Moogle_Magic
Kupofried's Great Katana Moogle Magic	Other Quests	MISSING					https://www.bg-wiki.com/ffxi/Kupofried%27s_Great_Katana_Moogle_Magic
Kupofried's Great Sword Moogle Magic	Other Quests	MISSING					https://www.bg-wiki.com/ffxi/Kupofried%27s_Great_Sword_Moogle_Magic
Kupofried's H2H Moogle Magic	Other Quests	MISSING					https://www.bg-wiki.com/ffxi/Kupofried%27s_H2H_Moogle_Magic
Kupofried's Katana Moogle Magic	Other Quests	MISSING					https://www.bg-wiki.com/ffxi/Kupofried%27s_Katana_Moogle_Magic
Kupofried's Marksmanship Moogle Magic	Other Quests	MISSING					https://www.bg-wiki.com/ffxi/Kupofried%27s_Marksmanship_Moogle_Magic
Kupofried's Polearm Moogle Magic	Other Quests	MISSING					https://www.bg-wiki.com/ffxi/Kupofried%27s_Polearm_Moogle_Magic
Kupofried's Scythe Moogle Magic	Other Quests	MISSING					https://www.bg-wiki.com/ffxi/Kupofried%27s_Scythe_Moogle_Magic
Kupofried's Staff Moogle Magic	Other Quests	MISSING					https://www.bg-wiki.com/ffxi/Kupofried%27s_Staff_Moogle_Magic
Kupofried's Sword Moogle Magic	Other Quests	MISSING					https://www.bg-wiki.com/ffxi/Kupofried%27s_Sword_Moogle_Magic
Lakeside Minuet	Additional Job Quests	implemented	scripts/quests/jeuno/Lakeside_Minuet.lua		csids_ok		https://www.bg-wiki.com/ffxi/Lakeside_Minuet
Lathuya	Blue Mage Artifact Quests	implemented	scripts/zones/Aht_Urhgan_Whitegate/npcs/Lathuya.lua				https://www.bg-wiki.com/ffxi/Lathuya
Led Astray	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Led_Astray.lua		csids_ok		https://www.bg-wiki.com/ffxi/Led_Astray
Legacies Lost and Found	Adoulin Quests	implemented	scripts/quests/adoulin/Legacies_Lost_and_Found.lua				https://www.bg-wiki.com/ffxi/Legacies_Lost_and_Found
Legendary Plan B	Windurst Quests	implemented	scripts/quests/windurst/Legendary_Plan_B.lua		csids_ok		https://www.bg-wiki.com/ffxi/Legendary_Plan_B
Leleroon	Corsair Artifact Quests	implemented	scripts/zones/Nashmau/npcs/Leleroon.lua				https://www.bg-wiki.com/ffxi/Leleroon
Leonine Excruciation	Jeuno Quests	MISSING					https://www.bg-wiki.com/ffxi/Leonine_Excruciation
Lerene's Lament	Adoulin Quests	implemented	scripts/quests/adoulin/Lerenes_Lament.lua		csids_ok		https://www.bg-wiki.com/ffxi/Lerene%27s_Lament
Let Sleeping Dogs Lie	Windurst Quests	implemented	scripts/quests/windurst/Let_Sleeping_Dogs_Lie.lua		csids_ok		https://www.bg-wiki.com/ffxi/Let_Sleeping_Dogs_Lie
Let There Be Light	Abyssea - Uleguerand Quests	MISSING					https://www.bg-wiki.com/ffxi/Let_There_Be_Light
Light in the Darkness	Bastok Markets (S) Quests	implemented	scripts/quests/crystalWar/Light_in_the_Darkness.lua		csids_ok		https://www.bg-wiki.com/ffxi/Light_in_the_Darkness
Like Shining Leggings	Norg Quests	implemented	scripts/quests/outlands/Like_Shining_Leggings.lua		csids_ok		https://www.bg-wiki.com/ffxi/Like_Shining_Leggings
Like a Shining Subligar	Norg Quests	implemented	scripts/quests/outlands/Like_Shining_Subligar.lua		csids_ok		https://www.bg-wiki.com/ffxi/Like_a_Shining_Subligar
Lizard Skins	Repeatable Quests	implemented	scripts/quests/sandoria/Lizard_Skins.lua		csids_ok		https://www.bg-wiki.com/ffxi/Lizard_Skins
Look Out Below	Abyssea - Uleguerand Quests	MISSING					https://www.bg-wiki.com/ffxi/Look_Out_Below
Look to the Sky	Abyssea - Altepa Quests	implemented	scripts/quests/abyssea/Look_to_the_Sky.lua		csids_ok		https://www.bg-wiki.com/ffxi/Look_to_the_Sky
Looking for Lookouts	Abyssea - Attohwa Quests	MISSING					https://www.bg-wiki.com/ffxi/Looking_for_Lookouts
Lost Chocobo Chick Mini-Quest	Mini-Quests	MISSING					https://www.bg-wiki.com/ffxi/Lost_Chocobo_Chick_Mini-Quest
Lost Memories	Abyssea - La Theine Quests	implemented	scripts/quests/abyssea/Lost_Memories.lua		csids_ok		https://www.bg-wiki.com/ffxi/Lost_Memories
Lost in Translocation	Batallia Downs (S) Quests	implemented	scripts/quests/crystalWar/Lost_in_Translocation.lua		csids_ok		https://www.bg-wiki.com/ffxi/Lost_in_Translocation
Loussaire	Scholar Artifact Quests	implemented	scripts/zones/Bastok_Markets_[S]/npcs/Loussaire.lua				https://www.bg-wiki.com/ffxi/Loussaire
Love and Ice	Bastok Quests	implemented	scripts/quests/bastok/Love_and_Ice.lua		csids_ok		https://www.bg-wiki.com/ffxi/Love_and_Ice
Lovers in the Dusk	Bastok Quests	implemented	scripts/quests/bastok/Lovers_in_the_Dusk.lua		csids_ok		https://www.bg-wiki.com/ffxi/Lovers_in_the_Dusk
Luck Rune	Mini-Quests	MISSING					https://www.bg-wiki.com/ffxi/Luck_Rune
Luck of the Draw	Additional Job Quests	implemented	scripts/quests/ahtUrhgan/Luck_of_the_Draw.lua		csids_ok		https://www.bg-wiki.com/ffxi/Luck_of_the_Draw
Lufet's Lake Salt	Port San d'Oria Quests	implemented	scripts/quests/sandoria/Lufets_Lake_Salt.lua		csids_ok		https://www.bg-wiki.com/ffxi/Lufet%27s_Lake_Salt
Lure of the Wildcat	Aht Urhgan Quests	implemented	scripts/quests/jeuno/Lure_of_the_Wildcat_Jeuno.lua				https://www.bg-wiki.com/ffxi/Lure_of_the_Wildcat
Lure of the Wildcat (Bastok)	Bastok Quests	implemented	scripts/quests/jeuno/Lure_of_the_Wildcat_Jeuno.lua				https://www.bg-wiki.com/ffxi/Lure_of_the_Wildcat_%28Bastok%29
Lure of the Wildcat (Jeuno)	Jeuno Quests	implemented	scripts/quests/jeuno/Lure_of_the_Wildcat_Jeuno.lua				https://www.bg-wiki.com/ffxi/Lure_of_the_Wildcat_%28Jeuno%29
Lure of the Wildcat (San d'Oria)	San d'Oria Quests	implemented	scripts/quests/jeuno/Lure_of_the_Wildcat_Jeuno.lua				https://www.bg-wiki.com/ffxi/Lure_of_the_Wildcat_%28San_d%27Oria%29
Lure of the Wildcat (Windurst)	Windurst Quests	implemented	scripts/quests/jeuno/Lure_of_the_Wildcat_Jeuno.lua				https://www.bg-wiki.com/ffxi/Lure_of_the_Wildcat_%28Windurst%29
Magicked astrolable	Windurst Quests	implemented	scripts/zones/Windurst_Waters/npcs/Churano-Shurano.lua				https://www.bg-wiki.com/ffxi/Magicked_astrolable
Making Amends	Port Windurst Quests	implemented	scripts/quests/windurst/Making_Amends.lua		csids_ok		https://www.bg-wiki.com/ffxi/Making_Amends
Making Amens!	Port Windurst Quests	implemented	scripts/zones/Garlaige_Citadel/npcs/Mashira.lua				https://www.bg-wiki.com/ffxi/Making_Amens%21
Making Headlines	Windurst Quests	implemented	scripts/zones/Windurst_Woods/npcs/Umumu.lua				https://www.bg-wiki.com/ffxi/Making_Headlines
Making the Grade	Windurst Quests	implemented	scripts/quests/windurst/Making_the_Grade.lua		csids_ok		https://www.bg-wiki.com/ffxi/Making_the_Grade
Mama Mia	Norg Quests	implemented	scripts/quests/outlands/Mama_Mia.lua		csids_ok		https://www.bg-wiki.com/ffxi/Mama_Mia
Mandragora-Mad	Repeatable Quests	implemented	scripts/quests/windurst/Mandragora_Mad.lua		csids_ok		https://www.bg-wiki.com/ffxi/Mandragora-Mad
Manifest Destiny	Crystal War Quests	implemented	scripts/quests/crystalWar/Manifest_Destiny.lua		CSID_MISSING(94:1200)		https://www.bg-wiki.com/ffxi/Manifest_Destiny
Martial Mastery	Jeuno Quests	implemented	scripts/quests/jeuno/Martial_Mastery.lua				https://www.bg-wiki.com/ffxi/Martial_Mastery
Master Missing, Master Missed	Abyssea - Grauberg Quests	implemented	scripts/quests/abyssea/Master_Missing_Master_Missed.lua		csids_ok		https://www.bg-wiki.com/ffxi/Master_Missing%2C_Master_Missed
Matthias	Dancer Artifact Quests	MISSING					https://www.bg-wiki.com/ffxi/Matthias
Mean Machine	Bastok Quests	implemented	scripts/quests/bastok/Mean_Machine.lua		csids_ok		https://www.bg-wiki.com/ffxi/Mean_Machine
Meanwhile, Back on Abyssea	Abyssea Quests	implemented	scripts/quests/abyssea/Meanwhile_Back_on_Abyssea.lua		csids_ok		https://www.bg-wiki.com/ffxi/Meanwhile%2C_Back_on_Abyssea
Meg-alomaniac	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/Meg-alomaniac
Megadrile Menace	Abyssea Quests	implemented	scripts/quests/abyssea/Megadrile_Menace.lua		csids_ok		https://www.bg-wiki.com/ffxi/Megadrile_Menace
Message on the Wind	Batallia Downs (S) Quests	implemented	scripts/quests/crystalWar/Message_on_the_Winds.lua		csids_ok		https://www.bg-wiki.com/ffxi/Message_on_the_Wind
Messenger from Beyond	Northern San d'Oria Quests	implemented	scripts/quests/sandoria/Messenger_From_Beyond.lua		csids_ok		https://www.bg-wiki.com/ffxi/Messenger_from_Beyond
Methods Create Madness	San d'Oria Quests	implemented	scripts/quests/sandoria/Methods_Create_Madness.lua		csids_ok		https://www.bg-wiki.com/ffxi/Methods_Create_Madness
Middle Lands Investigation	Jeuno Quests	MISSING					https://www.bg-wiki.com/ffxi/Middle_Lands_Investigation
Mihgo's Amigo	Repeatable Quests	implemented	scripts/quests/windurst/Mihgos_Amigo.lua		csids_ok		https://www.bg-wiki.com/ffxi/Mihgo%27s_Amigo
Minesweeper	Bastok Mines Quests	implemented	scripts/quests/bastok/Minesweeper.lua		csids_ok		https://www.bg-wiki.com/ffxi/Minesweeper
Mining Missive	Mog Garden Quests	MISSING				scripts/zones/Mog_Garden/npcs/Green_Thumb_Moogle.lua	https://www.bg-wiki.com/ffxi/Mining_Missive
Minnow Wrangler	Jeuno Quests	MISSING					https://www.bg-wiki.com/ffxi/Minnow_Wrangler
Mirror Images	Fellowship Quests	MISSING					https://www.bg-wiki.com/ffxi/Mirror_Images
Mirror, Mirror	Fellowship Quests	MISSING					https://www.bg-wiki.com/ffxi/Mirror%2C_Mirror
Missing in Action	Abyssea - Misareaux Quests	implemented	scripts/quests/abyssea/Missing_in_Action.lua		csids_ok		https://www.bg-wiki.com/ffxi/Missing_in_Action
Missionary Man	Kazham Quests	implemented	scripts/zones/Kazham/npcs/Rauteinot.lua				https://www.bg-wiki.com/ffxi/Missionary_Man
Missionary Moblin	Other Quests	implemented	scripts/quests/otherAreas/Missionary_Moblin.lua		csids_ok		https://www.bg-wiki.com/ffxi/Missionary_Moblin
Mistress of Ceremonies	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/Mistress_of_Ceremonies
Mithran Delicacies	Carpenters' Landing Quests	implemented	scripts/quests/otherAreas/Mithran_Delicacies.lua		csids_ok		https://www.bg-wiki.com/ffxi/Mithran_Delicacies
Mixed Signals	Fellowship Quests	MISSING					https://www.bg-wiki.com/ffxi/Mixed_Signals
Mom, the Adventurer?	Bastok Markets Quests	implemented	scripts/quests/bastok/Mom_the_Adventurer.lua		csids_ok		https://www.bg-wiki.com/ffxi/Mom%2C_the_Adventurer%3F
Moment of Truth	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Moment_of_Truth.lua		csids_ok		https://www.bg-wiki.com/ffxi/Moment_of_Truth
Monstrosity (Quest)	Other Quests	implemented	scripts/quests/otherAreas/Monstrosity.lua		csids_ok		https://www.bg-wiki.com/ffxi/Monstrosity_%28Quest%29
Moogles in the Wild	Mog House Quests	implemented	scripts/quests/otherAreas/Moogles_in_the_Wild.lua				https://www.bg-wiki.com/ffxi/Moogles_in_the_Wild
Motherly Love	Abyssea - Altepa Quests	MISSING					https://www.bg-wiki.com/ffxi/Motherly_Love
Mysteries of Beadeaux I	Jeuno Quests	implemented	scripts/quests/jeuno/Mysteries_of_Beadeaux_I.lua		csids_ok		https://www.bg-wiki.com/ffxi/Mysteries_of_Beadeaux_I
Mysteries of Beadeaux II	Jeuno Quests	implemented	scripts/quests/jeuno/Mysteries_of_Beadeaux_II.lua		csids_ok		https://www.bg-wiki.com/ffxi/Mysteries_of_Beadeaux_II
Navigating the Unfriendly Seas	Aht Urhgan Quests	implemented	scripts/zones/Arrapago_Reef/npcs/qm6.lua				https://www.bg-wiki.com/ffxi/Navigating_the_Unfriendly_Seas
Never to Return	Jeuno Quests	implemented	scripts/quests/jeuno/Never_to_Return.lua		csids_ok		https://www.bg-wiki.com/ffxi/Never_to_Return
New Worlds Await	Jeuno Quests	implemented	scripts/quests/jeuno/LB06_New_Worlds_Await.lua				https://www.bg-wiki.com/ffxi/New_Worlds_Await
No Laughing Matter	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/No_Laughing_Matter
No Love Lost	Adoulin Quests	implemented	scripts/quests/adoulin/No_Love_Lost.lua		csids_ok		https://www.bg-wiki.com/ffxi/No_Love_Lost
No Mercy for the Wicked	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/No_Mercy_for_the_Wicked
No Rest for the Weary	Crystal War Quests	MISSING					https://www.bg-wiki.com/ffxi/No_Rest_for_the_Weary
No Rime Like the Present	Adoulin Quests	implemented	scripts/quests/adoulin/No_Rime_Like_the_Present.lua		csids_ok		https://www.bg-wiki.com/ffxi/No_Rime_Like_the_Present
No Strings Attached	Additional Job Quests	implemented	scripts/quests/ahtUrhgan/No_Strings_Attached.lua		csids_ok		https://www.bg-wiki.com/ffxi/No_Strings_Attached
Northward	Jeuno Quests	implemented	scripts/quests/jeuno/Northward.lua		csids_ok		https://www.bg-wiki.com/ffxi/Northward
Not Meant to Be	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Not_Meant_to_Be.lua		csids_ok		https://www.bg-wiki.com/ffxi/Not_Meant_to_Be
Not-So-Clean Bill	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/Not-So-Clean_Bill
Nothing Matters	Windurst Quests	implemented	scripts/quests/windurst/Nothing_Matters.lua		csids_ok		https://www.bg-wiki.com/ffxi/Nothing_Matters
Now Recording...	Jeuno Quests	MISSING				scripts/zones/Lower_Jeuno/npcs/Darcia.lua	https://www.bg-wiki.com/ffxi/Now_Recording...
Ode to the Serpents	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Ode_to_the_Serpents.lua		csids_ok		https://www.bg-wiki.com/ffxi/Ode_to_the_Serpents
Of Malnourished Martellos	Abyssea - Konschtat Quests	MISSING					https://www.bg-wiki.com/ffxi/Of_Malnourished_Martellos
Old Wounds	Chateau d'Oraguille Quests	implemented	scripts/quests/sandoria/Old_Wounds.lua		csids_ok		https://www.bg-wiki.com/ffxi/Old_Wounds
Olduum	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Olduum.lua		csids_ok		https://www.bg-wiki.com/ffxi/Olduum
Omens	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/BLU_AF2_Omens.lua		csids_ok		https://www.bg-wiki.com/ffxi/Omens
On Sabbatical	Batallia Downs (S) Quests	implemented	scripts/quests/crystalWar/SCH_AF1_On_Sabbatical.lua		csids_ok		https://www.bg-wiki.com/ffxi/On_Sabbatical
One Good Deed?	Map Quests	implemented	scripts/quests/windurst/One_Good_Deed.lua		csids_ok		https://www.bg-wiki.com/ffxi/One_Good_Deed%3F
One Good Turn...	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/One_Good_Turn...
Onion Rings	Port Windurst Quests	implemented	scripts/quests/windurst/SOB4_Onion_Rings.lua		csids_ok		https://www.bg-wiki.com/ffxi/Onion_Rings
Only the Best	Other Quests	implemented	scripts/quests/otherAreas/Only_the_Best.lua		csids_ok		https://www.bg-wiki.com/ffxi/Only_the_Best
Open Sesame	Eastern Altepa Desert Quests	implemented	scripts/quests/outlands/Open_Sesame.lua		csids_ok		https://www.bg-wiki.com/ffxi/Open_Sesame
Open the Floodgates	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/Open_the_Floodgates
Operation Teatime	Aht Urhgan Quests	implemented	scripts/zones/Caedarva_Mire/npcs/qm10.lua				https://www.bg-wiki.com/ffxi/Operation_Teatime
Orastery Woes	Port Windurst Quests	implemented	scripts/quests/windurst/Orastery_Woes.lua		csids_ok		https://www.bg-wiki.com/ffxi/Orastery_Woes
Order Up	Adoulin Quests	implemented	scripts/zones/Western_Adoulin/npcs/Mastan.lua				https://www.bg-wiki.com/ffxi/Order_Up
Orlando's Antiques	Mhaura Quests	implemented	scripts/quests/otherAreas/Orlandos_Antiques.lua		csids_ok		https://www.bg-wiki.com/ffxi/Orlando%27s_Antiques
Orobon Appetit	Adoulin Quests	implemented	scripts/quests/adoulin/Orobon_Appetit.lua		csids_ok		https://www.bg-wiki.com/ffxi/Orobon_Appetit
Out of One's Shell	Bastok Quests	implemented	scripts/quests/bastok/Out_of_Ones_Shell.lua		csids_ok		https://www.bg-wiki.com/ffxi/Out_of_One%27s_Shell
Out of Touch	Abyssea - La Theine Quests	implemented	scripts/quests/abyssea/Out_of_Touch.lua		csids_ok		https://www.bg-wiki.com/ffxi/Out_of_Touch
Out of the Depths	Bastok Quests	implemented	scripts/quests/bastok/Out_of_the_Depths.lua		csids_ok		https://www.bg-wiki.com/ffxi/Out_of_the_Depths
Over Ninety-Thousand	Jeuno Quests	MISSING					https://www.bg-wiki.com/ffxi/Over_Ninety-Thousand
Over the Hills and Far Away	Map Quests	implemented	scripts/quests/sandoria/Over_the_Hills_and_Far_Away.lua		csids_ok		https://www.bg-wiki.com/ffxi/Over_the_Hills_and_Far_Away
Overnight Delivery	Windurst Quests	implemented	scripts/quests/windurst/Overnight_Delivery.lua		csids_ok		https://www.bg-wiki.com/ffxi/Overnight_Delivery
Painful Memory	Bard Artifact Quests	implemented	scripts/quests/jeuno/Painful_Memory.lua		csids_ok		https://www.bg-wiki.com/ffxi/Painful_Memory
Panta Rhei	Jeuno Quests	MISSING					https://www.bg-wiki.com/ffxi/Panta_Rhei
Paradise, Salvation, and Maps	Map Quests	implemented	scripts/quests/otherAreas/Paradise_Salvation_and_Maps.lua		csids_ok		https://www.bg-wiki.com/ffxi/Paradise%2C_Salvation%2C_and_Maps
Past Perfect	Bastok Quests	implemented	scripts/quests/bastok/Past_Perfect.lua		csids_ok		https://www.bg-wiki.com/ffxi/Past_Perfect
Past Reflections	Fellowship Quests	implemented	scripts/zones/Windurst_Waters/npcs/Tosuka-Porika.lua				https://www.bg-wiki.com/ffxi/Past_Reflections
Path of the Bard	Additional Job Quests	implemented	scripts/quests/jeuno/Path_of_the_Bard.lua		csids_ok		https://www.bg-wiki.com/ffxi/Path_of_the_Bard
Path of the Beastmaster	Additional Job Quests	implemented	scripts/quests/jeuno/Path_of_the_Beastmaster.lua		csids_ok		https://www.bg-wiki.com/ffxi/Path_of_the_Beastmaster
Paying Lip Service	Repeatable Quests	implemented	scripts/quests/windurst/Paying_Lip_Service.lua		csids_ok		https://www.bg-wiki.com/ffxi/Paying_Lip_Service
Peace for the Spirit	Chateau d'Oraguille Quests	implemented	scripts/zones/Chateau_dOraguille/npcs/Curilla.lua				https://www.bg-wiki.com/ffxi/Peace_for_the_Spirit
Peddlestox's Treasure Box: Elshimo Lowlands	Mini-Quests	MISSING					https://www.bg-wiki.com/ffxi/Peddlestox%27s_Treasure_Box%3A_Elshimo_Lowlands
Peddlestox's Treasure Box: Elshimo Uplands	Mini-Quests	MISSING					https://www.bg-wiki.com/ffxi/Peddlestox%27s_Treasure_Box%3A_Elshimo_Uplands
Peddlestox's Treasure Box: Kuzotz	Mini-Quests	MISSING					https://www.bg-wiki.com/ffxi/Peddlestox%27s_Treasure_Box%3A_Kuzotz
Perils of the Griffon	Crystal War Quests	implemented	scripts/quests/crystalWar/Perils_of_the_Griffon.lua		csids_ok		https://www.bg-wiki.com/ffxi/Perils_of_the_Griffon
Personal Hygiene	Kazham Quests	implemented	scripts/quests/outlands/Personal_Hygiene.lua		csids_ok		https://www.bg-wiki.com/ffxi/Personal_Hygiene
Petals for Parelbriaux	Other Quests	implemented	scripts/quests/otherAreas/Petals_for_Parelbriaux.lua		csids_ok		https://www.bg-wiki.com/ffxi/Petals_for_Parelbriaux
Petals of Recollection	Jeuno Quests	MISSING					https://www.bg-wiki.com/ffxi/Petals_of_Recollection
Picture Perfect	Fellowship Quests	MISSING					https://www.bg-wiki.com/ffxi/Picture_Perfect
Pieuje's Decision	Chateau d'Oraguille Quests	implemented	scripts/zones/Chateau_dOraguille/npcs/_6h1.lua				https://www.bg-wiki.com/ffxi/Pieuje%27s_Decision
Pirate's Chart (Quest)	Repeatable Quests	implemented	scripts/globals/pirates_chart.lua				https://www.bg-wiki.com/ffxi/Pirate%27s_Chart_%28Quest%29
Playing Paparazzi	Abyssea - Konschtat Quests	MISSING					https://www.bg-wiki.com/ffxi/Playing_Paparazzi
Poisoning the Well	Adoulin Quests	implemented	scripts/quests/adoulin/Poisoning_the_Well.lua		csids_ok		https://www.bg-wiki.com/ffxi/Poisoning_the_Well
Pond Probing	Mog Garden Quests	MISSING				scripts/zones/Mog_Garden/npcs/Green_Thumb_Moogle.lua	https://www.bg-wiki.com/ffxi/Pond_Probing
Prelude of Black and White	Chateau d'Oraguille Quests	implemented	scripts/quests/sandoria/Prelude_of_Black_and_White.lua		csids_ok		https://www.bg-wiki.com/ffxi/Prelude_of_Black_and_White
Prelude to Puissance	Jeuno Quests	implemented	scripts/quests/jeuno/LB09_2_Prelude_to_Puissance.lua				https://www.bg-wiki.com/ffxi/Prelude_to_Puissance
Pretty Little Things	Jeuno Quests	implemented	scripts/quests/jeuno/Pretty_Little_Things.lua				https://www.bg-wiki.com/ffxi/Pretty_Little_Things
Promotion: Captain	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Promotion_Captain.lua		csids_ok		https://www.bg-wiki.com/ffxi/Promotion%3A_Captain
Promotion: Chief Sergeant	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Promotion_Chief_Sergeant.lua		csids_ok		https://www.bg-wiki.com/ffxi/Promotion%3A_Chief_Sergeant
Promotion: Corporal	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Promotion_Corporal.lua		csids_ok		https://www.bg-wiki.com/ffxi/Promotion%3A_Corporal
Promotion: First Lieutenant	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Promotion_First_Lieutenant.lua		CSID_MISSING(50:5087,50:5088,50:5089)		https://www.bg-wiki.com/ffxi/Promotion%3A_First_Lieutenant
Promotion: Lance Corporal	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Promotion_Lance_Corporal.lua		csids_ok		https://www.bg-wiki.com/ffxi/Promotion%3A_Lance_Corporal
Promotion: Private First Class	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Promotion_Private_First_Class.lua		csids_ok		https://www.bg-wiki.com/ffxi/Promotion%3A_Private_First_Class
Promotion: Second Lieutenant	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Promotion_Second_Lieutenant.lua		csids_ok		https://www.bg-wiki.com/ffxi/Promotion%3A_Second_Lieutenant
Promotion: Sergeant	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Promotion_Sergeant.lua		csids_ok		https://www.bg-wiki.com/ffxi/Promotion%3A_Sergeant
Promotion: Sergeant Major	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Promotion_Sergeant_Major.lua		csids_ok		https://www.bg-wiki.com/ffxi/Promotion%3A_Sergeant_Major
Promotion: Superior Private	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Promotion_Superior_Private.lua		csids_ok		https://www.bg-wiki.com/ffxi/Promotion%3A_Superior_Private
Proof of the Lion	Abyssea - Altepa Quests	implemented	scripts/quests/abyssea/Proof_of_the_Lion.lua		csids_ok		https://www.bg-wiki.com/ffxi/Proof_of_the_Lion
Provenance (Quest)	Crystal War Quests	MISSING					https://www.bg-wiki.com/ffxi/Provenance_%28Quest%29
Puppetmaster Blues	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Puppetmaster_Blues.lua		csids_ok		https://www.bg-wiki.com/ffxi/Puppetmaster_Blues
Quelling the Storm	Bastok Markets (S) Quests	implemented	scripts/quests/crystalWar/WOTG_BAS_7_Quelling_the_Storm.lua		csids_ok		https://www.bg-wiki.com/ffxi/Quelling_the_Storm
Quiescence	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/Quiescence
Raptor Rapture	Adoulin Quests	implemented	scripts/zones/Western_Adoulin/npcs/Gontrain.lua				https://www.bg-wiki.com/ffxi/Raptor_Rapture
Rat Race	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Rat_Race.lua		csids_ok		https://www.bg-wiki.com/ffxi/Rat_Race
